cell_key,category,family,family_label,shape_id,dtype,source,status,base_status,torch_compile_status,expected_heuristic,heuristics_fired,compiler_seed_count,default_latency_us,seed_latency_us,torch_compile_latency_us,seed_speedup,torch_compile_speedup_vs_default,default_speedup_vs_torch_compile,seed_speedup_vs_torch_compile,default_config,seed_config,error
plain_matmul:m1_k4096_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m1_k4096_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,148.15999567508698,23.16799946129322,38.52799907326698,6.395027586331651,3.845514930410419,0.26004319788020513,1.6629834240818122,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [16, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m32_k4096_n11008,formula_matmul,plain_matmul,Plain BF16 matmul,m32_k4096_n11008,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,161.24799847602844,47.74399846792221,45.343998819589615,3.3773459209614844,3.5561045049773097,0.28120658394609827,0.9497319092378682,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 5, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m512_k4096_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m512_k4096_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,674.3679940700531,32.607998698949814,33.984001725912094,20.681060505923416,19.843689966501547,0.05039385324443771,1.0421983280748413,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m4096_k4096_n11008,formula_matmul,plain_matmul,Plain BF16 matmul,m4096_k4096_n11008,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13304.111957550049,568.6399936676025,640.608012676239,23.396370472891753,20.76794497460321,0.04815112911859522,1.1265616555466995,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
plain_matmul:m4096_k11008_n4096,formula_matmul,plain_matmul,Plain BF16 matmul,m4096_k11008_n4096,bfloat16,model-regime synthetic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13665.424346923828,536.4159941673279,616.2559986114502,25.47542298423913,22.17491493423967,0.04509600162911686,1.148839716399689,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m1_k4096_n4096,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m1_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,148.41599762439728,25.50400048494339,37.66399994492531,5.819322255424852,3.9405267056451936,0.2537731817849125,1.4767879245909177,"{""atomic_indexing"": [], ""block_sizes"": [1, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [16, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m32_k4096_n11008,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m32_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,160.41600704193115,49.984000623226166,48.73599857091904,3.209347091905051,3.291530116254805,0.3038100715110053,0.9750319694953106,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 5, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m512_k4096_n4096,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m512_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,675.4239797592163,64.2239972949028,56.09599873423576,10.51669170727282,12.040501907438195,0.08305301620210993,0.8734429667567247,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 6, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m4096_k4096_n11008,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m4096_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,13168.992042541504,1125.440001487732,704.9600183963776,11.701194221933878,18.680480734918756,0.053531812922283935,0.626386140055874,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
bf16xint16_gemm:m65536_k1024_n1280,formula_matmul,bf16xint16_gemm,BF16 x INT16 GEMM,m65536_k1024_n1280,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",9,7564.352035522461,562.3999834060669,312.1599853038788,13.450128482775593,24.2322923873756,0.04126724719288111,0.5550497768747114,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [2], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b32_m1_k4096_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b32_m1_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,150.9760022163391,25.472000241279602,30.432000756263733,5.927135709258879,4.961093535240668,0.20156846326250308,1.1947236364636185,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b8_m128_k4096_n11008,formula_matmul,broadcast_matmul,Broadcast matmul,b8_m128_k4096_n11008,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",10,3414.911985397339,140.70400595664978,170.01600563526154,24.27018308525954,20.085826464617764,0.049786350676759676,1.2083238460718926,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b16_m512_k768_n1024,formula_matmul,broadcast_matmul,Broadcast matmul,b16_m512_k768_n1024,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul"", ""triton_skinny_gemm""]",9,475.23200511932373,29.632000252604485,33.663999289274216,16.037797012287538,14.116920602203637,0.07083697841609317,1.1360690808010958,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [2], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b4_m1024_k4096_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b4_m1024_k4096_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,5128.799915313721,200.49600303173065,221.45599871873856,25.580559401486088,23.159453548276115,0.04317891170944469,1.1045407158749732,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
broadcast_matmul:b64_m16_k1024_n4096,formula_matmul,broadcast_matmul,Broadcast matmul,b64_m16_k1024_n4096,bfloat16,published B200 held-out,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,334.04800295829773,19.1040001809597,29.152000322937965,17.485762133274676,11.458836418009207,0.08726889568196962,1.5259631515284824,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """"], ""loop_orders"": [[0, 1]], ""num_stages"": 4, ""num_warps"": 8, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s2048_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s2048_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",7,47.68000170588493,14.560000039637089,30.688000842928886,3.2747253829728264,1.5537017855912676,0.6436241557252546,2.1076923598479462,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [32, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 5, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s4096_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s4096_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",7,99.23200309276581,36.86400130391121,30.991999432444572,2.6918402664617274,3.201858702568343,0.31231859144747975,0.8407117604229353,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64, 256], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 5, ""num_warps"": 1, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s8192_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s8192_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,216.8000042438507,108.12799632549286,94.91200000047684,2.0050311816675803,2.2842212179994257,0.43778596929233643,0.8777745193277003,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b8_s14336_n2,formula_matmul,gather_gemv,Gather GEMV,b8_s14336_n2,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,504.2079985141754,339.87200260162354,269.82399821281433,1.4835231930097406,1.8686551302100964,0.5351442242248136,0.7938988682427159,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
gather_gemv:b64_s4096_n8,formula_matmul,gather_gemv,Gather GEMV,b64_s4096_n8,bfloat16,published B200 held-out diagnostic,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,173.37599396705627,115.64800143241882,95.10400146245956,1.499169824118162,1.8230147133766295,0.5485419249018442,0.8223575010765357,"{""atomic_indexing"": [], ""block_sizes"": [32, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [256, 64], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer""], ""load_eviction_policies"": ["""", """", """"], ""num_stages"": 6, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_state:b1_h64_g8_t8192_c64_d64_s128,formula_matmul,mamba2_chunk_state,Mamba-2 chunk state,b1_h64_g8_t8192_c64_d64_s128,bfloat16,published state-space regime,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",6,419.5840060710907,117.76000261306763,224.19199347496033,3.5630434507525237,1.8715387626808957,0.5343196838560504,1.9038042501714596,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [64, 128, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 2, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
mamba2_chunk_state:b2_h32_g8_t8192_c128_d128_s256,formula_matmul,mamba2_chunk_state,Mamba-2 chunk state,b2_h32_g8_t8192_c128_d128_s256,bfloat16,published state-space regime,ok,ok,ok,triton_h100_formula_matmul,"[""triton_h100_formula_matmul""]",9,1474.6559858322144,274.3360102176666,450.1760005950928,5.375364264655511,3.275732122287394,0.30527526753369416,1.6409657639837705,"{""atomic_indexing"": [], ""block_sizes"": [16, 16, 16], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 1, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}","{""atomic_indexing"": [], ""block_sizes"": [128, 128, 32], ""indexing"": [""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer"", ""pointer""], ""l2_groupings"": [1], ""load_eviction_policies"": ["""", """", """", """", """"], ""loop_orders"": [[0, 1, 2, 3, 4]], ""num_stages"": 2, ""num_warps"": 4, ""pid_type"": ""flat"", ""range_flattens"": [null, null], ""range_multi_buffers"": [null, null], ""range_num_stages"": [0, 0], ""range_unroll_factors"": [0, 0], ""range_warp_specializes"": []}",
