cell_key,kernel,shape_json,default_status,seed_status,aot_tuned_status,vllm_cuda_status,default_us,seed_us,aot_tuned_us,vllm_cuda_us,default_vs_vllm_cuda,seed_vs_vllm_cuda,aot_tuned_vs_vllm_cuda,vllm_cuda_vs_vllm_cuda
"dynamic_per_token_scaled_fp8_quant::hidden_size=2048,num_tokens=1",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 2048, ""num_tokens"": 1}",ok,ok,ok,ok,13.504000380635262,6.0800001956522465,6.000000052154064,6.688000168651342,0.4952606620362612,1.0999999923410975,1.1146666850861575,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=4096,num_tokens=1",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 4096, ""num_tokens"": 1}",ok,ok,ok,ok,20.959999412298203,6.255999905988574,6.0800001956522465,6.86399987898767,0.3274809194393509,1.0971866979117257,1.1289473121885842,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=2048,num_tokens=4",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 2048, ""num_tokens"": 4}",ok,ok,ok,ok,13.856000266969204,6.304000038653612,6.240000016987324,6.943999789655209,0.5011547095743601,1.1015228025186188,1.1128204760819498,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=4096,num_tokens=4",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 4096, ""num_tokens"": 4}",ok,ok,ok,ok,21.856000646948814,6.271999794989824,6.240000016987324,6.84799998998642,0.3133235627416779,1.091836768785725,1.097435892843577,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=2048,num_tokens=16",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 2048, ""num_tokens"": 16}",ok,ok,ok,ok,13.952000066637993,6.3680000603199005,6.335999816656113,7.040000054985285,0.5045871574943097,1.1055276363536382,1.1111111519414019,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=4096,num_tokens=16",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 4096, ""num_tokens"": 16}",ok,ok,ok,ok,22.096000611782074,6.60800002515316,6.6559999249875546,7.168000098317862,0.32440260227435574,1.084745773461422,1.0769231038312046,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=2048,num_tokens=64",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 2048, ""num_tokens"": 64}",ok,ok,ok,ok,14.175999909639359,6.560000125318766,6.527999881654978,7.23200011998415,0.51015802525976,1.1024390216200994,1.1078431757187308,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=4096,num_tokens=64",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 4096, ""num_tokens"": 64}",ok,ok,ok,ok,23.04000034928322,6.783999968320131,6.783999968320131,7.2639998979866505,0.3152777685705476,1.0707547069439887,1.0707547069439887,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=2048,num_tokens=256",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 2048, ""num_tokens"": 256}",ok,ok,ok,ok,14.751999638974667,6.943999789655209,6.783999968320131,7.648000027984381,0.5184381924589007,1.1013825258718979,1.1273584999556234,1.0
"dynamic_per_token_scaled_fp8_quant::hidden_size=4096,num_tokens=256",dynamic_per_token_scaled_fp8_quant,"{""hidden_size"": 4096, ""num_tokens"": 256}",ok,ok,ok,ok,23.615999147295952,8.224000222980976,7.488000206649303,8.464000187814236,0.3584011049044846,1.0291828743100722,1.1303418742294171,1.0
