cell_key,kernel,shape_json,default_status,seed_status,aot_tuned_status,vllm_cuda_status,default_us,seed_us,aot_tuned_us,vllm_cuda_us,default_vs_vllm_cuda,seed_vs_vllm_cuda,aot_tuned_vs_vllm_cuda,vllm_cuda_vs_vllm_cuda
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=1024",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 1024}",ok,ok,ok,ok,46.911999583244324,24.89599958062172,21.99999988079071,36.959998309612274,0.7878580882920491,1.484575792585601,1.6799999322674488,1.0
"rms_norm_per_block_quant::hidden_size=5120,group_size=128,num_tokens=4096",rms_norm_per_block_quant,"{""group_size"": 128, ""hidden_size"": 5120, ""num_tokens"": 4096}",ok,ok,ok,ok,140.57600498199463,71.53600081801414,58.97599831223488,110.97600311040878,0.7894377360106577,1.5513308242199484,1.8817147023586074,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=1",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 1}",ok,ok,ok,ok,6.87999976798892,6.016000173985958,5.904000019654632,6.3680000603199005,0.9255814353292222,1.0585106177117547,1.0785907925339762,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=1",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 1}",ok,ok,ok,ok,7.135999854654074,6.304000038653612,6.271999794989824,6.240000016987324,0.8744394820744872,0.9898477123613791,0.9948979944119158,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=1",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 1}",ok,ok,ok,ok,7.679999805986881,6.560000125318766,6.0800001956522465,6.560000125318766,0.8541667045622802,1.0,1.078947354312548,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=8",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 8}",ok,ok,ok,ok,7.423999952152371,6.351999938488007,6.0640000738203526,6.351999938488007,0.8556034455046609,1.0,1.0474933807984295,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=8",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 8}",ok,ok,ok,ok,7.615999784320593,6.6559999249875546,6.432000081986189,6.84799998998642,0.8991596880142658,1.0288461639367017,1.0646766017875688,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=8",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 8}",ok,ok,ok,ok,7.903999648988247,7.135999854654074,6.463999859988689,7.391999941319227,0.9352227061732526,1.0358744523373542,1.1435643721273474,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 32}",ok,ok,ok,ok,7.952000014483929,6.87999976798892,6.399999838322401,7.391999941319227,0.929577455716209,1.0744186323541067,1.155000020008884,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 32}",ok,ok,ok,ok,8.00000037997961,7.1199999656528234,6.943999789655209,8.320000022649765,1.0399999534338735,1.1685393346609259,1.1981567215834952,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=32",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 32}",ok,ok,ok,ok,9.440000168979168,8.287999778985977,7.807999849319458,10.71999967098236,1.1355931651579207,1.2934362882299613,1.3729508040291152,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 64}",ok,ok,ok,ok,8.448000065982342,8.191999979317188,6.976000033318996,8.767999708652496,1.0378787452853724,1.0703124671373985,1.2568806861775363,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 64}",ok,ok,ok,ok,9.247999638319016,8.48000030964613,8.063999935984612,10.879999957978725,1.1764706297021823,1.2830188161199192,1.3492063547059392,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=64",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 64}",ok,ok,ok,ok,10.912000201642513,9.568000212311745,9.279999881982803,15.536000020802021,1.4237536412859932,1.6237457855415678,1.674137954566712,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 128}",ok,ok,ok,ok,9.440000168979168,8.00000037997961,7.7760000713169575,10.751999914646149,1.1389830214175578,1.3439999254941977,1.382716025724672,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 128}",ok,ok,ok,ok,10.575999971479177,9.472000412642956,9.039999917149544,14.944000169634819,1.413010609865265,1.577702651879955,1.6530973790480854,1.0
"silu_and_mul_per_block_quant::intermediate_size=25600,group_size=128,num_tokens=128",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 25600, ""num_tokens"": 128}",ok,ok,ok,ok,14.384000096470118,13.21600005030632,12.319999746978283,24.607999250292778,1.7107897028123398,1.8619854083401288,1.997402577571348,1.0
"silu_and_mul_per_block_quant::intermediate_size=6144,group_size=128,num_tokens=256",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 6144, ""num_tokens"": 256}",ok,ok,ok,ok,11.296000331640244,9.631999768316746,9.631999768316746,15.200000256299973,1.3456090483393999,1.5780731542683863,1.5780731542683863,1.0
"silu_and_mul_per_block_quant::intermediate_size=12288,group_size=128,num_tokens=256",silu_and_mul_per_block_quant,"{""group_size"": 128, ""intermediate_size"": 12288, ""num_tokens"": 256}",ok,ok,ok,ok,14.271999709308147,12.943999841809273,12.160000391304493,24.064000695943832,1.6860987378138312,1.8590853669680083,1.9789473619714506,1.0
